event_id,round_number,heat_id,heat_number,athlete_id,singlet,name,score,waves,tour_code,event_window,event_name,event_location,event_url
4457,1,100898,1,3971,red,B. Hennessy,8.16,4.83 + 3.33,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100898,1,7854,blue,G. Bryan,1.53,1.00 + 0.53,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100898,1,2026,white,T. Weston-Webb,10.34,7.67 + 2.67,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100899,2,13369,yellow,C. Simmers,14.17,7.67 + 6.50,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100899,2,1433,blue,T. Wright,2.30,1.40 + 0.90,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100899,2,4752,white,V. Fierro,16.13,9.33 + 6.80,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100900,3,1739,red,J. Defay,9.10,5.50 + 3.60,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100900,3,14286,blue,B. Johnson,10.20,5.70 + 4.50,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100900,3,64,white,C. Moore,10.93,6.50 + 4.43,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100901,4,10979,red,M. Picklum,4.17,2.67 + 1.50,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100901,4,4688,blue,C. Marks,12.67,8.00 + 4.67,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,1,100901,4,14425,white,S. Lindblad,9.43,9.43,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100902,1,13369,yellow,C. Simmers,8.76,6.33 + 2.43,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100902,1,14425,blue,S. Lindblad,9.06,5.83 + 3.23,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100903,2,10979,red,M. Picklum,7.73,4.33 + 3.40,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100903,2,14286,blue,B. Johnson,6.94,3.77 + 3.17,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100904,3,1739,red,J. Defay,13.76,8.83 + 4.93,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100904,3,1433,blue,T. Wright,14.60,8.60 + 6.00,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100905,4,3971,red,B. Hennessy,8.63,6.83 + 1.80,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,2,100905,4,7854,blue,G. Bryan,3.90,2.40 + 1.50,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,5,100912,1,3971,red,B. Hennessy,12.00,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,5,100912,1,4752,blue,V. Fierro,15.17,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100906,1,3971,red,B. Hennessy,12.66,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100906,1,64,blue,C. Moore,9.44,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100907,2,4688,red,C. Marks,8.16,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100907,2,14425,blue,S. Lindblad,2.73,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,4,100910,1,3971,red,B. Hennessy,13.57,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,4,100910,1,4688,blue,C. Marks,3.67,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100908,3,10979,red,M. Picklum,3.17,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100908,3,4752,blue,V. Fierro,15.13,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100909,4,1433,red,T. Wright,13.76,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,3,100909,4,2026,blue,T. Weston-Webb,14.83,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
4457,4,100911,2,4752,red,V. Fierro,17.70,0,WCT,May 22 - 31,SHISEIDO Tahiti Pro,"Teahupoʻo, Tahiti, French Polynesia",https://www.worldsurfleague.com/events/2024/ct/201/shiseido-tahiti-pro/results
