event_id,round_number,heat_id,heat_number,athlete_id,singlet,name,score,waves,tour_code,event_window,event_name,event_location,event_url
4449,1,99130,1,10979,red,M. Picklum,9.30,6.33 + 2.97,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99130,1,7854,blue,G. Bryan,6.60,5.83 + 0.77,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99130,1,4307,white,I. Nichols,9.66,5.33 + 4.33,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99131,2,13369,yellow,C. Simmers,7.40,5.83 + 1.57,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99131,2,9984,blue,L. Silva,8.60,5.27 + 3.33,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99131,2,5181,white,S. McCulloch,5.34,3.67 + 1.67,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99132,3,4688,red,C. Marks,6.40,3.67 + 2.73,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99132,3,321,blue,S. Fitzgibbons,11.17,6.00 + 5.17,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99132,3,4116,white,Z. McDougall,4.87,2.87 + 2.00,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99133,4,1433,red,T. Wright,8.94,5.27 + 3.67,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99133,4,3971,blue,B. Hennessy,14.83,8.33 + 6.50,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99133,4,9137,white,A. Spencer,8.43,5.00 + 3.43,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99134,5,1739,red,J. Defay,11.33,7.00 + 4.33,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99134,5,2156,blue,L. Peterson,12.23,8.00 + 4.23,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99134,5,14425,white,S. Lindblad,7.60,5.83 + 1.77,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99135,6,2026,red,T. Weston-Webb,8.87,4.70 + 4.17,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99135,6,14286,blue,B. Johnson,14.04,9.17 + 4.87,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,1,99135,6,9481,white,I. Robinson,12.03,7.33 + 4.70,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,2,99136,1,2026,red,T. Weston-Webb,6.73,4.33 + 2.40,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,2,99136,1,9137,blue,A. Spencer,7.76,4.83 + 2.93,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,2,99136,1,4116,white,Z. McDougall,4.53,2.50 + 2.03,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,2,99137,2,7854,red,G. Bryan,14.33,9.00 + 5.33,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,2,99137,2,14425,blue,S. Lindblad,7.20,6.83 + 0.37,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,2,99137,2,5181,white,S. McCulloch,4.83,2.83 + 2.00,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,6,99152,1,10979,red,M. Picklum,11.83,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,6,99152,1,14286,blue,B. Johnson,8.67,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99138,1,10979,red,M. Picklum,14.67,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99138,1,9481,white,I. Robinson,11.00,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99139,2,2156,blue,L. Peterson,9.66,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99139,2,9984,white,L. Silva,6.40,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99140,3,13369,yellow,C. Simmers,7.57,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99140,3,14425,white,S. Lindblad,7.10,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99141,4,3971,blue,B. Hennessy,11.27,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99141,4,7854,white,G. Bryan,10.80,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99146,1,10979,red,M. Picklum,11.16,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99146,1,2156,blue,L. Peterson,7.60,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99147,2,13369,yellow,C. Simmers,2.00,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99147,2,3971,blue,B. Hennessy,11.67,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,5,99150,1,10979,red,M. Picklum,17.44,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,5,99150,1,3971,blue,B. Hennessy,9.07,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99142,5,4688,red,C. Marks,10.16,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99142,5,9137,white,A. Spencer,5.67,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99143,6,1739,blue,J. Defay,11.23,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99143,6,2026,white,T. Weston-Webb,10.77,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99144,7,1433,red,T. Wright,13.27,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99144,7,4307,white,I. Nichols,14.10,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99145,8,14286,blue,B. Johnson,11.40,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,3,99145,8,321,white,S. Fitzgibbons,10.73,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99148,3,4688,red,C. Marks,8.57,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99148,3,1739,blue,J. Defay,7.67,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99149,4,4307,red,I. Nichols,10.66,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,4,99149,4,14286,blue,B. Johnson,15.50,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,5,99151,2,4688,red,C. Marks,10.40,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
4449,5,99151,2,14286,blue,B. Johnson,12.66,0,WCT,Feb 12 - 22,Hurley Pro Sunset Beach,"Sunset Beach, Oahu,  Hawaii",https://www.worldsurfleague.com/events/2024/ct/197/hurley-pro-sunset-beach/results
