event_id,round_number,heat_id,heat_number,athlete_id,singlet,name,score,waves,tour_code,event_window,event_name,event_location,event_url
4453,2,100230,1,9481,blue,I. Robinson,4.67,4.17 + 0.50,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,2,100230,1,5181,white,S. McCulloch,13.17,7.00 + 6.17,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,2,100231,2,13369,red,C. Simmers,12.04,7.67 + 4.37,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,2,100231,2,2026,blue,T. Weston-Webb,11.23,6.00 + 5.23,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,2,100231,2,9137,white,A. Spencer,10.56,6.33 + 4.23,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,6,100246,1,1739,red,J. Defay,11.60,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,6,100246,1,13369,blue,C. Simmers,12.77,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100232,1,1739,red,J. Defay,15.46,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100232,1,321,blue,S. Fitzgibbons,13.17,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100233,2,1433,red,T. Wright,12.74,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100233,2,12903,blue,E. Harrison,13.73,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100234,3,10979,yellow,M. Picklum,11.74,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100234,3,14425,blue,S. Lindblad,15.67,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100235,4,3971,red,B. Hennessy,12.74,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100235,4,2156,blue,L. Peterson,12.73,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100240,1,1739,red,J. Defay,12.13,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100240,1,12903,blue,E. Harrison,10.86,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100241,2,14425,red,S. Lindblad,11.74,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100241,2,3971,blue,B. Hennessy,15.83,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,5,100244,1,1739,red,J. Defay,13.53,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,5,100244,1,3971,blue,B. Hennessy,12.10,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100236,5,4688,red,C. Marks,15.67,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100236,5,5181,blue,S. McCulloch,12.10,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100237,6,9984,red,L. Silva,11.67,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100237,6,2026,blue,T. Weston-Webb,11.97,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100238,7,13369,red,C. Simmers,13.10,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100238,7,4307,blue,I. Nichols,12.93,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100239,8,14286,red,B. Johnson,12.04,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,3,100239,8,7854,blue,G. Bryan,13.83,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100242,3,4688,red,C. Marks,11.94,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100242,3,2026,blue,T. Weston-Webb,11.76,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100243,4,13369,red,C. Simmers,15.50,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,4,100243,4,7854,blue,G. Bryan,14.07,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,5,100245,2,4688,red,C. Marks,9.24,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
4453,5,100245,2,13369,blue,C. Simmers,13.93,0,WCT,Mar 26 - Apr 5,Rip Curl Pro Bells Beach,"Bells Beach, Victoria, Australia",https://www.worldsurfleague.com/events/2024/ct/199/rip-curl-pro-bells-beach/results
