event_id,round_number,heat_id,heat_number,athlete_id,singlet,name,score,waves,tour_code,event_window,event_name,event_location,event_url
4455,1,100477,5,14286,red,B. Johnson,12.33,7.00 + 5.33,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,1,100477,5,1433,blue,T. Wright,11.83,5.93 + 5.90,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,1,100477,5,321,white,S. Fitzgibbons,11.57,5.80 + 5.77,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,1,100478,6,3971,red,B. Hennessy,8.60,4.43 + 4.17,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,1,100478,6,2026,blue,T. Weston-Webb,9.56,5.33 + 4.23,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,1,100478,6,4307,white,I. Nichols,10.34,6.67 + 3.67,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,2,100479,1,1739,red,J. Defay,13.73,6.90 + 6.83,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,2,100479,1,321,blue,S. Fitzgibbons,16.27,8.17 + 8.10,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,2,100479,1,1619,white,B. Macaulay,6.33,6.33 + 0.00,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,2,100480,2,3971,red,B. Hennessy,13.27,6.77 + 6.50,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,2,100480,2,9984,blue,L. Silva,11.83,7.00 + 4.83,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,2,100480,2,9481,white,I. Robinson,13.67,7.67 + 6.00,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,6,100495,1,7854,red,G. Bryan,15.93,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,6,100495,1,14425,blue,S. Lindblad,13.94,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100481,1,1739,red,J. Defay,12.00,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100481,1,9481,blue,I. Robinson,14.00,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100482,2,7854,red,G. Bryan,12.67,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100482,2,4307,blue,I. Nichols,7.33,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100483,3,10979,red,M. Picklum,13.43,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100483,3,9137,blue,A. Spencer,11.10,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100484,4,3971,red,B. Hennessy,12.93,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100484,4,2156,blue,L. Peterson,9.84,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100489,1,9481,red,I. Robinson,12.06,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100489,1,7854,white,G. Bryan,14.03,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100490,2,10979,blue,M. Picklum,11.80,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100490,2,3971,white,B. Hennessy,12.50,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,5,100493,1,7854,red,G. Bryan,11.90,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,5,100493,1,3971,blue,B. Hennessy,11.17,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100485,5,13369,yellow,C. Simmers,16.43,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100485,5,5181,blue,S. McCulloch,12.33,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100486,6,2026,red,T. Weston-Webb,13.67,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100486,6,1433,blue,T. Wright,13.70,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100487,7,4688,red,C. Marks,11.57,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100487,7,321,blue,S. Fitzgibbons,13.10,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100488,8,14286,red,B. Johnson,13.90,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,3,100488,8,14425,blue,S. Lindblad,14.87,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100491,3,13369,yellow,C. Simmers,11.90,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100491,3,1433,white,T. Wright,12.66,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100492,4,321,blue,S. Fitzgibbons,12.17,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,4,100492,4,14425,white,S. Lindblad,12.67,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,5,100494,2,1433,red,T. Wright,10.30,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
4455,5,100494,2,14425,blue,S. Lindblad,16.57,0,WCT,Apr 11 - 21,Western Australia Margaret River Pro,"Margaret River, Western Australia, Australia",https://www.worldsurfleague.com/events/2024/ct/200/western-australia-margaret-river-pro/results
